state,lga,population,centroid_latitude,centroid_longitude,nearest_hospital_registry_id,nearest_hospital_name,nearest_care_km,estimated_travel_time_minutes,average_road_speed_kph,road_access_factor,rurality_index,route_source,source
Ebonyi,Ezza North,200106,6.262021,7.974412,,,,,35.0,1.14,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Ebonyi,Ezza South,166530,6.131182,7.995847,,,,,35.0,1.14,1.08,pending-osrm-cache,WorldPop v2.0 mean population
Ebonyi,Ikwo,321108,6.103236,8.187003,,,,,35.0,1.14,1.08,pending-osrm-cache,WorldPop v2.0 mean populatiBenue,Kwande,860871,6.808312,9.431094,,Lghc Anyaise,36.0,51,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Logo,521789,7.717735,9.265421,,St Athanisius Health Clinic,20.77,35,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Makurdi,969774,7.679119,8.534903,07/07/1/1/2/0043,Good Shepherd Clinic and Maternity,14.58,11,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Obi,130108,7.012903,8.305258,,Itakpa Ito Community Health Clinic,10.16,9,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Ogbadibo,180146,7.028745,7.666621,,Igwu Akor Model Primary Health Care Center,9.43,22,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Ohimini,148938,7.268607,7.954582,,Blessed Faith and Maternity Clinic,13.45,26,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Oju,226940,6.854302,8.383576,07/14/1/1/1/0038,Otokwe Primary Health Care,11.92,17,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Okpokwu,210235,7.035515,7.830935,,Ogbehe Ogbehe Olagbeno Clinic,9.97,15,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Oturkpo,312697,7.18159,8.11817,07/19/1/1/1/0082,St Veronica Clinic and Maternity,0.78,2,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Tarka,257853,7.602158,8.859712,07/04/1/1/2/0077,Bemdoo Maternity Clinic,16.39,21,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Ukum,905264,7.552648,9.677757,07/09/1/1/2/0026,Mbaton Primary Health Clinic,19.11,14,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Ushongo,437430,7.113566,8.999262,,Baki Clinic and Maternity,7.88,11,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Benue,Vandeikya,374219,6.808444,9.079069,09/05/1/1/1/0027,Atiambi Health Post,11.36,13,34.0,1.16,1.1,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Abadam,119241,13.40392,13.318381,,Doron Naira Health Post,47.44,97,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Askira/Uba,316642,10.662606,12.942299,08/06/1/1/1/0026,Ngadarma Primary Health Clinic,11.67,17,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Bama,257884,11.51819,14.00557,,Ndaba Health Clinic,38.05,89,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Bayo,195582,10.425328,11.701772,08/18/1/1/1/0013,Kurbagayi Primary Health Center,10.87,13,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Biu,371173,10.810824,12.108426,,Hema 2 Health Post,32.86,36,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Chibok,127463,10.844838,12.855778,08/02/1/2/1/0001,Askira General Hospital,22.4,22,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Damboa,230907,11.110509,12.678689,08/06/1/1/1/0021,Mboa Migzadala Health Post,41.14,58,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Dikwa,121929,11.924568,14.049301,,Kaje Health Clinic,39.89,62,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Gubio,174390,12.65861,12.76924,,Wurro Bokki Health Post,44.35,52,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Guzamala,102448,12.865612,13.198135,,Gasarawa Health Clinic,38.72,85,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Gwoza,238805,11.151766,13.531656,02/10/1/1/1/0055,Wagga Primary Health Care Center,36.0,38,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Hawul,315942,10.471411,12.259441,08/05/1/1/1/0005,Bethesda Health Clinic,19.41,29,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Jere,561846,11.94684,13.167054,,Kareto Health Post,10.95,19,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Kaga,127350,11.606925,12.517168,35/07/1/1/1/0011,Gotumba Health Clinic,31.59,61,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Kala/Balge,74058,11.878941,14.462093,,Ashigashiya Health Post,32.87,81,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Konduga,207236,11.615029,13.114381,08/13/1/1/1/0029,Molai Church Of Christ In Nigeria Primary Health Center,20.91,36,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Kukawa,116778,13.091768,13.672389,,8 Task Force Division Hospital,60.0,111,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Kwaya Kusar,160284,10.471616,11.887612,08/04/1/1/1/0010,Gaidam Health Post,18.48,24,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Mafa,106514,11.987707,13.551328,,Mashamari Clinic,46.2,51,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Magumeri,218630,12.194115,12.64739,08/09/1/2/1/0002,Gubio Maternity and Child Health Centre,46.0,65,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Maiduguri,846657,11.836,13.127568,08/21/1/1/1/0019,Jere Police Health Clinic,3.15,4,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Marte,92306,12.405299,13.840665,,Ngollam Health Clinic,28.06,34,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Mobbar,219048,13.097245,12.703123,,Garanda Health Clinic,33.23,32,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Monguno,211211,12.644473,13.728064,,Lainalli Health Clinic,30.4,38,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Ngala,168281,12.29284,14.158592,,Wunbi Health Clinic,36.88,54,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Nganzai,105203,12.473508,13.146892,08/20/1/1/1/0008,Gajigana Model Primary Health Care Center,30.49,38,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Borno,Shani,238941,10.182428,11.941648,08/27/1/1/1/0021,Kaule Health Post,20.27,18,30.0,1.34,1.28,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Abi,61182,5.89687,8.030319,11/07/1/1/1/0015,Elugwu Ettam Primary Health Care Center,9.4,14,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Akamkpa,78106,5.398366,8.541964,09/15/1/1/1/0058,Oduyama Health Post,64.09,73,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Akpabuyo,88480,4.946711,8.481125,09/04/1/1/1/0001,Abakpa Primary Health Care Center,7.93,14,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Bakassi,20462,4.827535,8.518567,,Abakpa Primary Health Center,3.64,6,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Bekwarra,104815,6.699719,8.9038,09/16/1/1/1/0056,Moniaya Catholic Hospital Maternity,10.79,9,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Biase,69570,5.5418,8.066628,01/03/1/1/1/0040,Obieze Health Center,47.62,74,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Boki,134522,6.279173,9.007263,09/14/1/1/1/0077,Okiro Health Post,33.17,60,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Calabar Municipal,91327,5.019849,8.325783,,Polyclinic Ikot Omin Clinic,8.33,10,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Calabar South,287997,4.919156,8.311252,09/08/1/1/1/0125,Hope Waddle Secondary School Clinic,1.81,4,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Etung,44585,5.844701,8.772576,09/11/1/1/1/0111,Kalime Health Post,9.65,14,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Ikom,166244,6.112844,8.627054,09/07/1/2/1/0007,Arangha Health Post,42.4,63,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Obanliku,99825,6.505349,9.313077,,Bajiki Bumaji Health Post,15.31,28,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Obubra,61530,5.914261,8.41402,09/11/1/1/1/0015,Alesi Health Post,12.4,14,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Obudu,111375,6.564995,9.067593,,Ogboria Ogan Primary Health Care Center,13.26,28,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Odukpani,131314,5.181369,8.154323,03/16/1/2/2/0003,Imabong Clinic,21.54,19,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Ogoja,167655,6.509192,8.709544,09/18/1/1/1/0041,Ijama Health Post,9.85,17,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Yakurr,109461,5.807981,8.176836,09/13/1/1/1/0062,Onyadama Health Center,19.64,18,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Cross River,Yala,188168,6.665348,8.587818,,Iduku Health Post,24.2,48,31.0,1.28,1.16,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Aniocha North,91927,6.362813,6.481297,10/02/1/1/1/0012,Ubulu Okiti Primary Health Center,13.17,25,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Aniocha South,193913,6.134172,6.484429,10/14/1/2/1/0001,Government Ibusa Hospital,21.45,27,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Bomadi,26483,5.204185,5.859525,10/20/1/1/2/0012,Olota Primary Health Center,0.67,2,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Burutu,56243,5.221786,5.603274,,Gbaregolor Primary Health Care Center,25.79,134,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ethiope East,147590,5.686249,5.984826,,Urban Health Center,15.04,21,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ethiope West,139037,5.920155,5.753091,10/17/1/1/2/0014,Uyo Hospital,9.56,12,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ika North East,165113,6.228739,6.294942,10/01/1/1/1/0010,Obior Primary Health Center,12.55,16,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ika South,265635,6.184384,6.199518,10/07/1/1/2/0014,Owa Oyibu Primary Health Care Center,1.13,3,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Isoko North,162829,5.526175,6.237547,,Austine Royal Clinic,6.97,9,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Isoko South,125841,5.384767,6.224887,10/09/1/1/1/0016,Oyede Primary Health Center,13.96,19,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ndokwa East,105912,5.686987,6.511788,10/12/1/2/1/0001,Kwale General Hospital,13.16,21,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ndokwa West,202956,5.801389,6.341288,,Achiane Free Medical Center,16.29,24,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Okpe,104940,5.685847,5.788201,10/17/1/1/2/0010,Ibada Elume Primary Health Center,12.36,18,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Oshimili North,311140,6.31519,6.645233,10/01/1/1/1/0008,Issele Azagba Primary Health Care Center,7.99,19,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Oshimili South,316557,6.093784,6.677488,,Onyedikachukwu Maternity and Clinic,18.42,31,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Patani,22326,5.170414,6.091671,06/06/1/1/1/0012,Ebedebiri Primary Health Care Center,5.95,15,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Sapele,180737,5.831205,5.654471,10/06/1/1/1/0016,Orhokpokpor Primary Health Care,32.81,41,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Udu,204727,5.474815,5.828832,10/20/1/1/1/0002,Edjophe Primary Health Center,7.76,10,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ughelli North,335934,5.511388,6.051843,,Ebor Primary Health Center,7.96,9,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ughelli South,113764,5.342677,5.900968,,Otu Jeremi General Hospital,14.04,24,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Ukwuani,104115,5.844505,6.249626,10/12/1/2/2/0004,Ogbe Ogume Primary Health Care Center,18.46,43,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Uvwie,259531,5.573099,5.781607,,Winners Clinic,5.68,6,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Warri North,64172,5.850354,5.271443,28/11/1/1/1/0029,Molutehin Primary Health Center,34.35,373,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Warri South,257197,5.571836,5.617688,10/13/1/2/1/0002,Ughoton Primary Health Center,4.94,11,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Delta,Warri South-West,24126,5.511299,5.365214,,Okerekoko Cottage Hospital,12.31,123,34.0,1.16,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Ebonyi,Abakaliki,205429,6.262038,8.155102,,Amuzu Health Post,6.49,13,35.0,1.14,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Ebonyi,Afikpo North,191498,5.910179,7.915506,11/13/1/1/1/0002,Okaria Mdg Health Center,10.23,12,35.0,1.14,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Ebonyi,Afikpo South,93430,5.811165,7.830429,01/10/1/1/1/0058,Ukwa Nkporo Health Center,9.26,18,35.0,1.14,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
Ebonyi,Ebonyi,395524,6.54011,8.094486,,Ogbete Mdgs Health Center,4.11,6,35.0,1.14,1.08,OSRM public routing table from WorldPop LGA centroid,WorldPop v2.0 mean population
1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kaduna,Zangon Kataf,398223,9.892844,8.220502,,,,,36.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kaduna,Zaria,772390,11.035877,7.685456,,,,,36.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Ajingi,276933,11.978095,9.06048,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Albasu,323025,11.644034,9.109225,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Bagwai,359349,12.103644,8.132457,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Bebeji,360339,11.53489,8.310316,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Bichi,523941,12.279864,8.266513,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Bunkure,318448,11.676357,8.586556,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Dala,462122,12.022207,8.494927,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Dambatta,456215,12.430063,8.620628,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Dawakin Kudu,482493,11.819718,8.660018,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Dawakin Tofa,461798,12.149378,8.391261,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Doguwa,333953,10.83632,8.664846,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Fagge,361748,12.040645,8.517203,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Gabasawa,354135,12.167422,8.843325,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Garko,222853,11.58358,8.841088,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Garun Malam,179012,11.666815,8.402268,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Gaya,371564,11.815957,9.030674,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Gezawa,417868,12.051235,8.720421,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Gwale,721147,11.978763,8.481536,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Gwarzo,424082,11.901378,7.949154,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Kabo,241586,11.887917,8.166884,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Kano Municipal,376316,11.981794,8.519028,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Karaye,286991,11.76135,7.996359,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Kibiya,262361,11.497758,8.677712,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Kiru,464793,11.581595,8.13652,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Kumbotso,1149199,11.92084,8.515713,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Kunchi,220284,12.452498,8.264957,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Kura,247846,11.787748,8.486843,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Madobi,259153,11.812281,8.357357,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Makoda,188880,12.420683,8.48346,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Minjibir,380688,12.195557,8.613446,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Nassarawa,945921,12.005788,8.573859,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Rano,283341,11.493009,8.531894,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Rimin Gado,185071,11.93654,8.275472,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Rogo,507938,11.516067,7.838803,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Shanono,284921,12.074983,7.963205,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Sumaila,607179,11.288669,8.880588,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Takai,491380,11.486189,9.161047,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Tarauni,338955,11.960499,8.556524,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Tofa,195612,12.017771,8.326867,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Tsanyawa,267924,12.281537,8.010793,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Tudun Wada,525175,11.29431,8.54824,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Ungogo,1066937,12.061422,8.507731,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Warawa,151588,11.908367,8.771389,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Kano,Wudil,278914,11.763839,8.874315,,,,,35.0,1.12,1.04,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Bakori,352935,11.644478,7.430279,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Batagarawa,314631,12.878253,7.576086,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Batsari,282107,12.835368,7.254266,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Baure,268778,12.793081,8.784301,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Bindawa,237788,12.715718,7.894257,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Charanchi,229897,12.602704,7.679264,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Dan Musa,200306,12.23719,7.284074,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Dandume,261564,11.409659,7.205182,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Danja,277989,11.39976,7.54443,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Daura,205864,12.978624,8.288523,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Dutsi,134070,12.913385,8.151702,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Dutsin Ma,279583,12.419692,7.509911,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Faskari,328460,11.698304,7.100619,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Funtua,426088,11.455996,7.304276,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Ingawa,229353,12.61349,8.09242,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
Katsina,Jibia,346783,13.036807,7.365838,,,,,33.0,1.16,1.1,pending-osrm-cache,WorldPop v2.0 mean population
